Time	X	Y	Theta	LS_X	LS_Y	RS_X	RS_Y	RsRoL	RsRoR	VL	VR
3547951734.548329	40.030677	551.967302	179.928268	46.836483	557.856360	33.224870	546.078245	0.004978	-0.013918	1.339198	1.520039
3547951735.235814	40.040726	551.964243	179.893097	46.635239	558.088980	33.446213	545.839507	0.009920	-0.009249	1.344086	1.524927
3547951735.919295	40.045996	551.966193	179.833496	46.263977	558.472860	33.828016	545.459526	0.014826	-0.042577	1.348974	1.490714
3547951736.600779	40.036410	551.968110	179.793320	45.988029	558.719276	34.084792	545.216945	0.014826	-0.013918	1.348974	1.520039
3547951737.284260	40.050448	551.971445	179.886734	46.605857	558.138018	33.495040	545.804873	-0.005015	-0.028108	1.329423	1.505376
3547951737.961737	40.045691	551.964631	179.821594	46.185792	558.544841	33.905591	545.384421	0.004978	-0.028108	1.339198	1.505376
3547951738.634212	40.046653	551.971848	179.820511	46.179621	558.558706	33.913685	545.384989	0.004978	-0.023348	1.339198	1.510264
3547951739.319695	40.052979	551.971865	179.826385	46.224537	558.522581	33.881422	545.421150	-0.010066	-0.009249	1.324536	1.524927
3547951739.979161	40.038231	551.967460	179.855469	46.397667	558.335942	33.678794	545.598978	-0.005015	-0.023348	1.329423	1.510264
3547951740.627623	40.043699	551.969162	179.829239	46.233923	558.502241	33.853475	545.436083	0.009920	-0.018618	1.344086	1.515152
3547951741.295092	40.043853	551.970602	179.806244	46.082225	558.644286	34.005480	545.296918	0.000000	-0.018618	1.334311	1.515152
3547951742.007592	40.046047	551.972325	179.769608	45.835922	558.862705	34.256171	545.081945	0.014826	-0.037722	1.348974	1.495601
3547951742.711089	40.050854	551.974131	179.876343	46.541831	558.208488	33.559876	545.739774	0.024532	-0.032899	1.358749	1.500489
3547951743.369552	40.040744	551.971007	179.774612	45.865033	558.832324	34.216455	545.109691	0.000000	-0.042577	1.334311	1.490714
3547951744.037024	40.037642	551.968670	179.869171	46.483742	558.249418	33.591541	545.687923	0.004978	-0.037722	1.339198	1.495601
3547951744.745526	40.041239	551.968142	179.813843	46.130149	558.595749	33.952329	545.340536	0.024532	-0.028108	1.358749	1.505376
3547951745.405989	40.048527	551.971639	179.855850	46.410393	558.337695	33.686662	545.605584	0.000000	-0.028108	1.334311	1.505376
3547951746.148512	40.051522	551.969198	179.896759	46.668420	558.069744	33.434623	545.868652	-0.010066	-0.023348	1.324536	1.510264
3547951746.813982	40.044801	551.975064	179.794693	46.005685	558.718050	34.083916	545.232079	0.009920	-0.023348	1.344086	1.510264
3547951747.541504	40.052426	551.971937	179.823654	46.206069	558.539485	33.898784	545.404389	0.004978	-0.009249	1.339198	1.524927
3547951748.240991	40.052272	551.967529	179.877151	46.548289	558.196634	33.556255	545.738423	0.000000	-0.032899	1.334311	1.500489
3547951748.930481	40.046840	551.968250	179.776047	45.880964	558.821205	34.212716	545.115295	0.000000	-0.052382	1.334311	1.480938
3547951749.635973	40.049719	551.969636	179.845001	46.342147	558.404336	33.757292	545.534936	0.014826	-0.037722	1.348974	1.495601
3547951750.289435	42.984656	552.004691	182.151245	43.534472	543.021501	42.434839	560.987881	-0.010066	-0.013918	1.324536	1.520039
3547951750.970915	56.798592	552.819378	185.418839	57.382030	561.800447	56.215154	543.838309	0.009920	-0.032899	1.344086	1.500489
3547951751.665405	73.446756	555.245973	191.555725	72.714724	564.216153	74.178787	546.275793	-0.010066	-0.018618	1.324536	1.515152
3547951752.317870	90.741111	560.489772	202.359177	82.075748	558.058416	99.406473	562.921128	0.034100	-0.042577	1.368524	1.490714
3547951753.022362	106.438288	569.443263	216.242722	101.910470	577.221364	110.966107	561.665161	-0.010066	-0.032899	1.324536	1.500489
3547951761.182120	116.115042	556.086865	95.395554	107.908370	552.392200	124.321713	559.781529	-0.020283	-0.042577	1.314761	1.490714
3547951762.571100	121.854503	523.250566	103.004551	116.279702	530.316087	127.429304	516.185044	-0.015156	-0.028108	1.319648	1.505376
3547951763.261591	126.667166	504.043971	102.494305	118.351714	507.486827	134.982618	500.601114	-0.025448	-0.042577	1.309873	1.490714
3547951763.926060	130.963511	485.155189	100.945469	127.338887	476.917343	134.588134	493.393035	-0.010066	-0.023348	1.324536	1.510264
3547951764.550497	134.776042	467.550650	101.871651	126.013271	465.497884	143.538813	469.603417	0.000000	-0.037722	1.334311	1.495601
3547951765.282015	139.116406	449.563553	103.398685	136.682255	458.228131	141.550557	440.898976	-0.020283	-0.052382	1.314761	1.480938
3547951765.951488	143.913682	431.230988	105.059944	152.762729	432.872437	135.064634	429.589540	-0.010066	-0.057333	1.324536	1.476051
3547951766.655981	149.432389	413.015960	108.043301	140.952548	410.000615	157.912229	416.031305	0.004978	-0.000000	1.339198	1.534702
3547951767.312444	156.076993	395.117932	111.934357	164.338891	391.548472	147.815096	398.687393	0.000000	-0.042577	1.334311	1.490714
3547951768.019944	162.801713	379.331136	115.570694	157.225304	386.395388	168.378121	372.266883	-0.005015	-0.052382	1.329423	1.480938
3547951769.371897	181.502605	346.794030	124.585190	189.433922	342.540303	173.571287	351.047758	-0.005015	-0.028108	1.329423	1.505376
3547951770.056380	192.615270	332.142264	129.383865	197.536689	339.677491	187.693850	324.607038	-0.005015	-0.032899	1.329423	1.500489
3547951770.760878	205.606498	317.993167	131.787399	207.035850	309.107394	204.177147	326.878939	-0.010066	-0.023348	1.324536	1.510264
3547951771.416339	218.166521	304.621623	132.853821	211.077982	299.076119	225.255060	310.167127	-0.005015	0.022616	1.329423	1.559140
3547951772.106827	232.719348	288.825852	139.493607	224.140873	286.103763	241.297823	291.547941	-0.010066	0.022616	1.324536	1.559140
3547951772.790310	249.307596	278.343523	152.827454	241.243963	282.340749	257.371230	274.346297	-0.005015	0.048836	1.329423	1.588465
3547951773.490803	267.183368	272.688937	168.517975	275.315491	268.832958	259.051245	276.544915	-0.005015	0.057362	1.329423	1.598240
3547951774.178287	288.403480	272.525194	193.937775	295.111091	266.524531	281.695869	278.525857	-0.010066	0.074105	1.324536	1.617791
