Time	X	Y	Theta	LS_X	LS_Y	RS_X	RS_Y	RsRoL	RsRoR	VL	VR
3547771117.603746	204.364249	325.295789	105.526543	213.005773	322.781020	195.722725	327.810559	0.032508	0.000000	1.480938	1.363636
3547771118.283228	211.280087	303.786166	106.017876	217.712887	297.491797	204.847287	310.080535	0.032508	0.009786	1.480938	1.373412
3547771118.962706	216.497870	283.019763	104.583954	223.611109	288.533548	209.384631	277.505978	0.032508	-0.009928	1.480938	1.353861
3547771119.640188	222.288729	261.919030	104.886024	230.720238	265.066993	213.857221	258.771068	0.027957	0.019435	1.476051	1.383187
3547771120.313661	229.111782	242.583567	110.326790	232.375104	250.971101	225.848460	234.196033	0.023375	0.009786	1.471163	1.373412
3547771120.997145	236.388041	223.932909	111.562843	245.382111	223.606244	227.393971	224.259575	0.004738	0.019435	1.451613	1.383187
3547771122.333082	250.098030	184.993381	106.410400	253.633854	176.717032	246.562205	193.269729	0.032508	0.009786	1.480938	1.373412
3547771123.024570	255.600247	166.150202	103.756187	256.352039	175.118747	254.848455	157.181656	0.027957	0.019435	1.476051	1.383187
3547771123.699046	260.022331	145.042174	99.434639	268.028145	140.930367	252.016518	149.153980	0.023375	0.014628	1.471163	1.378299
3547771124.390533	263.083094	124.130681	96.563499	256.466836	130.231922	269.699352	118.029441	0.027957	-0.009928	1.476051	1.353861
3547771125.743488	266.045772	84.298964	90.911461	264.304292	93.128870	267.787252	75.469057	0.027957	0.000000	1.476051	1.363636
3547771127.798944	263.561012	22.002855	84.964561	264.830800	30.912829	262.291225	13.092881	-0.075115	-0.009928	1.373412	1.353861
3547771134.415607	267.522704	36.279443	261.124695	270.798248	44.662212	264.247160	27.896675	0.041523	0.009786	1.490714	1.373412
3547771135.126113	269.917694	52.550229	260.551086	268.119935	61.368849	271.715453	43.731609	0.009444	-0.025091	1.456500	1.339198
3547771136.466054	274.927475	87.481564	262.473999	283.825048	86.127611	266.029901	88.835516	0.023375	0.000000	1.471163	1.363636
3547771137.165547	276.934446	106.088083	264.700073	270.438926	99.858458	283.429965	112.317708	0.014119	-0.004946	1.461388	1.358749
3547771138.499487	280.128550	142.980861	265.115509	271.671330	139.902643	288.585771	146.059079	0.009444	0.004911	1.456500	1.368524
3547771139.162959	281.586618	162.989897	266.203644	274.934727	169.052268	288.238508	156.927525	0.018762	-0.004946	1.466276	1.358749
3547771140.577954	282.810944	200.991260	270.498932	279.963075	192.453717	285.658814	209.528803	0.018762	0.000000	1.466276	1.363636
3547771141.289459	281.857200	221.015978	274.716339	290.722827	222.565383	272.991573	219.466573	0.014119	-0.025091	1.461388	1.339198
3547771141.953926	279.303949	240.323730	280.634979	287.034580	244.932130	271.573318	235.715330	0.018762	-0.004946	1.466276	1.358749
3547771142.611388	275.429440	253.875312	288.568970	279.405239	245.801092	271.453641	261.949532	0.027957	-0.004946	1.476051	1.358749
3547771143.290867	271.132133	265.729891	290.164612	262.961634	261.955909	279.302633	269.503873	-0.004770	-0.004946	1.441838	1.358749
3547771143.972352	264.896091	280.575959	293.614853	273.826921	281.689639	255.965262	279.462279	0.004738	-0.009928	1.451613	1.353861
3547771144.665843	257.327408	295.501357	298.791260	260.328432	303.986276	254.326383	287.016438	0.018762	-0.004946	1.466276	1.358749
3547771145.351322	247.578082	310.733454	305.731567	255.137090	315.618268	240.019075	305.848640	0.023375	0.009786	1.471163	1.373412
3547771146.036805	235.737671	324.339788	312.385040	244.552087	326.158045	226.923254	322.521531	0.000000	-0.020000	1.446725	1.344086
3547771146.728293	223.948958	336.388105	317.729065	227.686121	344.575511	220.211795	328.200699	0.000000	-0.004946	1.446725	1.358749
3547771147.433791	210.929927	347.852539	322.781342	204.456804	354.105434	217.403049	341.599645	0.023375	-0.004946	1.471163	1.358749
