Time	X	Y	Theta	LS_X	LS_Y	RS_X	RS_Y	RsRoL	RsRoR	VL	VR
3547958874.586419	47.001359	551.714271	177.472366	38.004791	551.465736	55.997926	551.962807	-0.000000	-0.047553	1.348974	1.480938
3547958875.285909	53.148970	552.075077	188.325424	54.672809	543.205020	51.625131	560.945134	-0.030433	-0.032961	1.319648	1.495601
3547958875.952380	70.857381	554.640552	185.382172	71.111193	563.636972	70.603569	545.644132	-0.025267	-0.047553	1.324536	1.480938
3547958876.681897	89.459606	554.937258	174.408051	98.448512	554.490517	80.470701	555.383998	-0.025267	-0.028160	1.324536	1.500489
3547958877.333355	110.015848	550.389078	159.459961	103.807311	556.904757	116.224384	543.873399	-0.015049	-0.023390	1.334311	1.505376
3547958885.696253	146.093098	524.982939	141.412270	146.458399	533.975523	145.727796	515.990356	-0.025267	-0.047553	1.324536	1.480938
3547958886.339706	158.692505	515.102011	141.649223	161.158541	523.757568	156.226469	506.446454	-0.020139	-0.037793	1.329423	1.490714
3547958886.984161	171.216018	505.027208	139.021011	164.816921	498.698577	177.615115	511.355838	-0.035637	-0.047553	1.314761	1.480938
3547958887.652633	183.636949	493.877671	136.395111	192.324737	496.227639	174.949162	491.527703	-0.040880	-0.037793	1.309873	1.490714
3547958889.090648	208.226232	468.144504	129.143433	211.211777	476.634882	205.240688	459.654125	-0.025267	-0.047553	1.324536	1.480938
3547958889.770126	218.781460	453.432013	122.614388	219.610748	462.393725	217.952171	444.470301	-0.030433	-0.042657	1.319648	1.485826
3547958890.551677	227.105586	439.781815	118.079239	235.780689	437.385445	218.430483	442.178186	-0.025267	-0.093116	1.324536	1.436950
3547958891.262179	234.859832	424.997298	114.125046	227.154770	420.346273	242.564893	429.648322	-0.046162	-0.042657	1.304985	1.485826
3547958892.559095	245.556592	391.398165	101.425095	238.539613	385.762387	252.573572	397.033943	-0.030433	-0.052481	1.319648	1.476051
3547958893.224565	247.972876	376.244430	100.139610	251.405845	367.924891	244.539907	384.563969	-0.025267	-0.032961	1.324536	1.495601
3547958894.665579	249.996294	344.396861	85.663353	256.700192	350.401671	243.292396	338.392050	-0.046162	-0.077621	1.304985	1.451613
3547958895.351066	247.495471	325.796207	76.656387	238.931727	323.028125	256.059216	328.564290	-0.040880	-0.057442	1.309873	1.471163
3547958896.029544	242.207504	309.317791	68.073593	249.975718	304.773031	234.439289	313.862551	-0.046162	-0.032961	1.304985	1.495601
3547958896.695014	234.191377	292.883863	56.772411	232.194444	284.108200	236.188310	301.659526	-0.020139	-0.057442	1.329423	1.471163
3547958897.349483	223.572531	279.502103	44.113869	222.391801	270.579890	224.753262	288.424315	-0.040880	-0.072526	1.309873	1.456500
3547958898.003941	211.001663	269.932779	32.346563	203.783658	264.556869	218.219667	275.308689	-0.040880	-0.062437	1.309873	1.466276
3547958898.670407	198.015306	262.523187	24.102465	205.732278	257.891951	190.298334	267.154422	-0.030433	-0.052481	1.319648	1.476051
3547958899.322870	184.025515	258.526258	16.848916	192.206793	262.276815	175.844236	254.775701	0.105344	-0.000000	1.461388	1.529814
3547958900.028364	169.052339	255.471879	6.791282	164.673700	247.608831	173.430978	263.334927	0.558371	0.048918	2.277615	1.583578
3547958900.754878	153.824502	254.764708	356.978989	162.084953	251.191901	145.564051	258.337514	0.652256	0.133644	2.575758	1.686217
3547958901.454369	137.671619	256.791928	343.914597	146.635356	257.599033	128.707882	255.984822	0.662981	0.181112	2.614858	1.749756
3547958902.115836	123.473956	261.945583	329.311239	118.723896	269.589988	128.224016	254.301178	0.656316	0.205271	2.590420	1.783969
3547958902.807329	112.700054	272.482830	311.819061	119.164960	278.744219	106.235149	266.221440	0.649524	0.208647	2.565982	1.788856
3547958904.128256	99.226391	296.360509	285.524017	96.048225	304.780678	102.404558	287.940339	0.628349	0.195032	2.492669	1.769306
3547958905.474205	97.511516	321.624813	261.467682	103.415413	328.417751	91.607619	314.831876	0.594937	0.205271	2.385142	1.783969
3547958906.165695	100.797708	333.959486	249.821091	109.779008	333.379615	91.816408	334.539356	0.583665	0.208647	2.350929	1.788856
3547958906.899211	106.404914	345.857272	237.790222	113.833052	340.775662	98.976776	350.938882	0.563559	0.184621	2.292278	1.754643
3547958907.590701	115.546374	357.742465	226.465393	113.139529	349.070262	117.953219	366.414667	0.553115	0.188110	2.262952	1.759531
3547958908.906634	141.457345	373.908014	198.427902	145.831802	381.773390	137.082889	366.042639	0.514329	0.184621	2.160313	1.754643
3547958909.572096	155.489075	377.544087	189.981430	146.521511	376.780676	164.456639	378.307498	0.498566	0.155989	2.121212	1.715543
3547958910.239568	170.395971	378.514147	180.122955	178.212497	382.975304	162.579445	374.052991	0.482211	0.159639	2.082111	1.720430
3547958910.917048	184.179724	377.383489	169.114334	188.742480	369.625831	179.616969	385.141148	0.460882	0.126021	2.033236	1.676442
3547958911.556498	198.598844	373.446737	158.871109	189.817105	375.416775	207.380584	371.476698	0.449829	0.122177	2.008798	1.671554
3547958912.945478	223.074160	357.058458	131.985031	222.730986	348.065003	223.417334	366.051913	0.419790	0.141178	1.945259	1.695992
3547958913.665993	232.809735	344.481446	122.934593	236.417676	352.726612	229.201794	336.236280	0.400309	0.163269	1.906158	1.725318
3547958914.338460	240.218408	329.574948	110.019264	240.789716	338.556796	239.647100	320.593099	0.395313	0.184621	1.896383	1.754643
3547958914.990921	243.531832	313.110786	93.927399	246.366185	304.568746	240.697479	321.652825	0.374804	0.191581	1.857283	1.764418
3547958915.678403	242.610329	297.790403	78.653709	243.633152	306.732094	241.587506	288.848713	0.377415	0.241418	1.862170	1.837732
3547958916.386911	237.982403	282.055920	66.194176	239.952881	290.837561	236.011926	273.274280	0.356138	0.208647	1.823069	1.788856
3547958917.069386	230.513978	269.181520	57.755539	222.103416	265.978015	238.924540	272.385026	0.333927	0.212004	1.783969	1.793744
3547958917.752869	222.214656	257.175664	54.362301	229.562653	262.372484	214.866659	251.978844	0.325346	0.215344	1.769306	1.798631
3547958918.426343	213.961996	245.413458	51.457527	205.599854	242.085610	222.324139	248.741305	0.316620	0.198464	1.754643	1.774194
3547958919.885373	194.291324	224.023081	41.090439	196.515643	232.743884	192.067005	215.302278	0.283340	0.195032	1.700880	1.769306
3547958920.563851	182.325094	213.848007	37.137913	187.114910	206.228449	177.535278	221.467565	0.283340	0.198464	1.700880	1.774194
3547958921.277358	170.221599	204.870189	32.686394	161.624446	202.207677	178.818751	207.532700	0.251206	0.177583	1.652004	1.744868
3547958921.940824	157.589262	197.032823	30.462549	164.927641	191.822430	150.250883	202.243216	0.227557	0.166878	1.617791	1.730205
3547958922.615300	144.109599	189.858849	27.293602	136.631456	194.866580	151.587743	184.851118	0.234415	0.152318	1.627566	1.710655
3547958923.249748	130.739137	183.091739	26.065053	123.512138	177.727926	137.966135	188.455553	0.241192	0.118310	1.637341	1.666667
3547958924.588692	104.905699	168.544197	32.265499	98.146715	162.601460	111.664683	174.486935	0.191983	0.137422	1.568915	1.691105
3547958925.285184	91.768837	160.445960	33.334408	83.307361	163.512459	100.230313	157.379460	0.188303	0.110507	1.564027	1.656891
3547958926.029707	78.088015	151.781431	32.418800	70.500833	146.940494	85.675197	156.622367	0.169554	0.110507	1.539589	1.656891
3547958926.683168	63.541159	142.200522	33.295891	54.967875	144.938917	72.114443	139.462127	0.180874	0.102612	1.554252	1.647116
3547958927.387665	50.683730	133.030462	34.750202	52.407167	141.863908	48.960294	124.197016	0.142283	0.086537	1.505376	1.627566
3547958928.699592	27.488776	112.669629	46.100693	19.804784	117.355381	35.172768	107.983878	0.138286	0.082458	1.500489	1.622678
3547958929.369067	18.456684	103.179416	38.670612	11.025086	98.102866	25.888281	108.255967	0.117902	0.053200	1.476051	1.588465
3547958930.038539	16.303913	102.499509	340.783661	7.332084	101.787975	25.275742	103.211044	0.105344	0.074225	1.461388	1.612903
3547958930.710012	16.181421	102.895897	274.459839	24.363919	106.643794	7.998923	99.148001	0.105344	0.048918	1.461388	1.583578
3547958931.402498	16.359516	103.199644	224.287262	24.854425	106.172270	7.864606	100.227017	0.101102	0.031518	1.456500	1.564027
3547958932.130011	22.191228	105.624494	200.652145	25.776933	97.369633	18.605524	113.879354	0.105344	0.035909	1.461388	1.568915
3547958932.790489	35.857942	110.571007	202.069763	28.246844	105.767759	43.469039	115.374256	0.083846	0.040272	1.436950	1.573803
3547958934.780887	85.428410	130.035853	199.311981	94.284366	131.639613	76.572454	128.432094	0.061603	-0.000000	1.412512	1.529814
3547958935.462361	102.457743	136.718499	202.116241	94.631698	132.274062	110.283787	141.162937	0.083846	0.048918	1.436950	1.583578
3547958936.116825	119.922898	144.954300	206.260742	127.878992	140.747096	111.966804	149.161504	0.057062	0.013679	1.407625	1.544477
3547958936.801307	136.260486	153.687854	209.730698	130.086271	160.236064	142.434702	147.139644	0.079458	-0.000000	1.432063	1.529814
3547958937.512809	151.649509	163.845760	214.908005	143.028130	161.262774	160.270889	166.428746	0.047884	-0.009266	1.397849	1.520039
3547958938.899787	181.582886	191.781859	229.897163	186.370420	199.402851	176.795352	184.160868	0.043247	-0.013944	1.392962	1.515152
3547958939.553248	192.419754	207.368696	237.742172	200.083396	202.649735	184.756112	212.087657	0.038577	-0.018652	1.388074	1.510264
3547958940.235729	201.410310	223.913637	244.052582	208.942658	218.987814	193.877962	228.839460	0.057062	-0.018652	1.407625	1.510264
3547958940.897198	207.604185	240.952735	254.825684	210.746660	249.386291	204.461710	232.519180	0.029138	-0.013944	1.378299	1.515152
3547958942.232140	211.257444	275.596868	273.041046	208.791747	284.252522	213.723140	266.941215	0.038577	-0.009266	1.388074	1.520039
3547958942.921627	208.599058	294.042123	283.027176	206.078686	285.402231	211.119429	302.682014	0.052489	-0.013944	1.402737	1.515152
3547958943.628122	203.091311	312.023949	291.823303	200.049120	320.494195	206.133502	303.553702	0.079458	0.031518	1.432063	1.564027
3547958944.292593	193.943109	326.657341	303.117920	184.952535	326.245545	202.933683	327.069138	0.142283	0.144913	1.505376	1.700880
3547958944.954058	182.293205	341.115551	313.152222	189.900507	336.306294	174.685903	345.924809	0.210043	0.195032	1.593353	1.769306
3547958945.656554	170.619813	351.519078	324.203827	175.847545	358.845116	165.392082	344.193040	0.267507	0.272491	1.676442	1.886608
3547958949.779463	84.104326	357.494324	24.794163	87.093645	349.005274	81.115006	365.983374	0.322453	0.330046	1.764418	1.984360
3547958950.474953	70.656630	349.743274	32.657372	62.140359	346.832410	79.172901	352.654137	0.310722	0.316195	1.744868	1.959922
3547958951.168442	57.939188	340.292560	41.995625	66.172052	343.928485	49.706324	336.656635	0.289547	0.318993	1.710655	1.964809
3547958951.850924	47.076538	329.768991	48.691059	56.076478	329.801634	38.076597	329.736348	0.292623	0.281502	1.715543	1.901271
3547958952.507388	36.315645	315.248311	57.152519	31.205292	307.839918	41.425998	322.656704	0.273896	0.293302	1.686217	1.920821
3547958953.164853	28.664563	301.394602	64.341492	19.681389	300.844526	37.647737	301.944678	0.264285	0.278514	1.671554	1.896383
3547958953.839327	22.289955	284.671547	72.358238	23.202847	293.625129	21.377063	275.717965	0.247888	0.257159	1.647116	1.862170
3547958962.119168	36.177194	255.744433	167.213120	42.034881	262.577259	30.319507	248.911608	0.130213	0.174035	1.490714	1.739980
3547958962.839678	51.659973	253.882177	178.551422	47.193058	261.695413	56.126888	246.068940	0.117902	0.141178	1.476051	1.695992
3547958963.510155	69.559096	256.134416	194.134155	74.966927	248.940297	64.151264	263.328536	0.113744	0.126021	1.471163	1.676442
3547958964.162611	86.459131	262.812869	209.878860	81.319215	270.200783	91.599046	255.424955	0.105344	0.126021	1.461388	1.676442
3547958964.832083	100.060932	273.106406	225.383133	106.589054	266.910954	93.532810	279.301858	0.079458	0.122177	1.432063	1.671554
3547958965.511564	110.009680	286.514216	241.389526	105.591694	294.355223	114.427666	278.673208	0.079458	0.106571	1.432063	1.652004
3547958966.165027	116.544050	303.769268	257.147980	120.560681	295.715283	112.527419	311.823253	0.096832	0.094623	1.451613	1.637341
3547958966.845504	117.623404	319.367604	272.116699	109.228996	322.613202	126.017813	316.122006	0.079458	0.078354	1.432063	1.617791
3547958967.519979	114.772260	334.808441	290.795837	105.949018	336.583382	123.595501	333.033501	0.079458	0.086537	1.432063	1.627566
3547958968.222475	108.001538	347.890193	306.106232	116.823828	349.669855	99.179248	346.110532	0.066113	0.082458	1.417400	1.622678
3547958968.909961	97.472871	359.135352	322.176025	88.591844	360.593896	106.353899	357.676807	0.079458	0.090592	1.432063	1.632454
3547958970.213879	68.350545	369.484996	357.823944	71.161289	360.935159	65.539800	378.034833	0.057062	0.035909	1.407625	1.568915
3547958973.536224	17.264136	347.508597	43.016254	24.667916	342.391562	9.860356	352.625632	0.029138	0.040272	1.378299	1.573803
3547958974.251730	18.884986	347.727270	1.751798	10.032011	349.347405	27.737961	346.107135	0.024368	0.035909	1.373412	1.568915
3547958982.422492	46.822031	380.098838	240.059830	38.152932	377.680840	55.491131	382.516835	0.004944	-0.013944	1.353861	1.515152
3547958983.151007	55.446490	396.738058	245.233337	53.754623	387.898511	57.138357	405.577605	-0.020139	-0.018652	1.329423	1.510264
3547958984.498957	69.093510	435.596060	257.332458	71.564611	426.941948	66.622409	444.250173	-0.025267	-0.013944	1.324536	1.515152
3547958985.184441	72.526671	455.293796	263.417969	76.649232	447.293515	68.404110	463.294077	-0.004980	-0.032961	1.344086	1.495601
3547958986.575422	74.910391	492.230719	270.157166	75.088604	483.232484	74.732179	501.228955	-0.015049	-0.037793	1.334311	1.490714
3547958987.288927	74.519669	509.744881	273.317474	74.509890	518.744876	74.529447	500.744886	-0.015049	-0.042657	1.334311	1.485826
3547958987.963407	73.090384	526.441452	276.588776	71.935974	517.515796	74.244794	535.367108	-0.020139	-0.018652	1.329423	1.510264
3547958988.620865	70.645328	542.405716	278.999512	65.546961	549.822363	75.743696	534.989069	-0.030433	-0.052481	1.319648	1.476051
3547958989.269332	66.976664	558.690430	282.865112	65.883409	549.757077	68.069919	567.623783	-0.020139	-0.028160	1.329423	1.500489
3547958989.931791	62.782917	572.876058	287.856537	71.069628	569.364588	54.496207	576.387529	-0.009996	-0.032961	1.339198	1.495601
3547958993.382225	58.016043	571.480847	65.401535	53.144886	579.048663	62.887200	563.913032	-0.004980	-0.067464	1.344086	1.461388
3547958994.060703	50.486671	553.333220	68.449135	56.046600	546.255989	44.926742	560.410450	-0.040880	-0.052481	1.309873	1.476051
3547958995.411657	37.110272	513.387258	73.383316	45.237207	517.254158	28.983336	509.520358	-0.035637	-0.052481	1.314761	1.476051
3547958996.064116	30.900494	491.705852	73.667130	39.785112	493.142362	22.015876	490.269342	-0.035637	-0.072526	1.314761	1.456500
3547958997.390053	19.232718	448.207524	75.517273	18.163804	439.271226	20.301633	457.143822	-0.025267	-0.047553	1.324536	1.480938
3547958998.035507	13.776325	426.671270	75.041466	16.919469	418.237964	10.633182	435.104576	-0.040880	-0.062437	1.309873	1.466276
3547959004.766257	21.753879	432.044667	240.616699	13.116574	434.573885	30.391185	429.515448	-0.040880	-0.087916	1.309873	1.441838
3547959005.439730	29.522668	446.471412	242.562119	35.037052	453.584188	24.008284	439.358637	-0.046162	-0.062437	1.304985	1.466276
3547959006.106201	37.582858	463.507093	246.155487	29.516534	459.515300	45.649183	467.498885	-0.051484	-0.067464	1.300098	1.461388
3547959006.793689	44.044759	480.649539	251.565613	41.921170	471.903661	46.168348	489.395416	-0.051484	-0.087916	1.300098	1.441838
3547959007.476168	48.563301	498.399477	257.576202	48.872797	489.404800	48.253806	507.394154	-0.051484	-0.067464	1.300098	1.461388
3547959008.133632	51.563293	516.929130	261.961823	59.982668	520.109401	43.143917	513.748859	-0.051484	-0.072526	1.300098	1.456500
3547959009.462572	53.117147	551.673106	270.557159	49.777264	543.315763	56.457029	560.030449	-0.040880	-0.072526	1.309873	1.456500
3547959010.127041	52.371198	568.519304	275.463043	59.930353	563.634719	44.812042	573.403889	-0.046162	-0.037793	1.304985	1.490714
3547959012.882988	71.237950	574.579110	150.719925	71.925980	565.605448	70.549920	583.552772	-0.030433	-0.082751	1.319648	1.446725
3547959013.534443	89.393906	564.727388	152.837677	81.371558	568.806841	97.416253	560.647935	-0.046162	-0.062437	1.304985	1.466276
3547959014.165888	110.454263	554.564701	155.514359	119.454125	554.515002	101.454400	554.614401	-0.035637	-0.067464	1.314761	1.461388
3547959014.818348	131.735593	545.192718	156.842209	133.852388	536.445194	129.618797	553.940242	-0.078706	-0.087916	1.275660	1.441838
3547959016.105255	177.016184	526.784468	157.348053	174.629306	518.106748	179.403061	535.462187	-0.035637	-0.077621	1.314761	1.451613
3547959016.819761	201.190036	516.896265	157.769150	195.464554	509.952286	206.915518	523.840245	-0.040880	-0.077621	1.309873	1.451613
3547959017.514251	225.150286	507.074044	157.750046	219.558498	500.021959	230.742073	514.126130	-0.035637	-0.057442	1.314761	1.471163
3547959018.206740	250.070845	497.097875	158.638474	241.071488	496.990278	259.070201	497.205472	-0.078706	-0.057442	1.275660	1.471163
3547959018.882215	273.300784	488.065162	160.537720	276.101917	496.618153	270.499651	479.512172	-0.040880	-0.077621	1.309873	1.451613
3547959021.538088	283.948861	462.723307	70.515404	275.079255	461.196843	292.818467	464.249770	-0.051484	-0.067464	1.300098	1.461388
3547959022.209562	278.445217	446.893952	72.330894	279.112974	455.869145	277.777460	437.918758	-0.035637	-0.018652	1.314761	1.510264
3547959022.903053	273.046612	429.299792	74.590973	279.548111	423.076409	266.545112	435.523176	-0.040880	-0.067464	1.309873	1.461388
3547959023.635571	267.828321	409.686714	76.691322	259.173118	407.219434	276.483523	412.153994	-0.046162	-0.057442	1.304985	1.471163
3547959024.327057	263.343801	389.460155	79.034058	267.613075	397.383115	259.074526	381.537195	-0.030433	-0.042657	1.319648	1.485826
3547959025.658997	256.595367	347.433648	85.733322	263.702671	352.955082	249.488064	341.912214	-0.040880	-0.062437	1.309873	1.466276
3547959026.305451	255.741378	326.131935	88.391327	252.016291	317.939028	259.466466	334.324842	-0.040880	-0.052481	1.309873	1.476051
3547959026.998940	255.932747	305.729390	91.566994	259.934785	313.790636	251.930709	297.668143	-0.046162	-0.042657	1.304985	1.485826
3547959027.671415	258.150309	281.479821	97.083191	255.437531	290.061245	260.863087	272.898397	-0.025267	-0.042657	1.324536	1.485826
3547959028.341888	261.651935	260.004797	99.516026	269.296972	255.255754	254.006898	264.753840	-0.025267	-0.067464	1.324536	1.461388
3547959035.130678	273.077109	219.704388	112.470161	278.358840	212.417185	267.795378	226.991590	-0.035637	-0.052481	1.314761	1.476051
3547959035.816161	281.754697	201.676402	119.637581	279.466552	192.972127	284.042842	210.380676	-0.046162	-0.052481	1.304985	1.476051
3547959037.138095	286.715113	186.974919	20.377192	277.723494	186.586593	295.706731	187.363245	-0.046162	-0.057442	1.304985	1.471163
3547959037.783551	279.196939	186.201875	1.861553	270.574695	188.781972	287.819183	183.621777	-0.040880	-0.057442	1.309873	1.471163
3547959038.479040	263.629061	185.442430	4.765393	272.616421	184.965615	254.641700	185.919245	-0.056846	-0.067464	1.295210	1.461388
3547959039.161521	246.774295	183.471849	9.106412	243.957159	192.019583	249.591431	174.924116	-0.035637	-0.062437	1.314761	1.466276
3547959041.916465	170.570072	162.757567	21.513959	166.436511	170.752170	174.703633	154.762965	-0.046162	-0.087916	1.304985	1.441838
3547959042.595945	150.675313	154.089549	24.591027	155.315761	146.378113	146.034865	161.800984	-0.046162	-0.067464	1.304985	1.461388
3547959043.310453	132.839417	145.005037	28.909645	138.180270	152.249020	127.498565	137.761053	-0.051484	-0.072526	1.300098	1.456500
3547959043.962909	115.775027	134.981685	32.650074	107.280225	132.008751	124.269829	137.954618	-0.040880	-0.062437	1.309873	1.466276
3547959045.300852	82.869106	111.078297	38.115887	79.225785	102.848703	86.512428	119.307891	-0.051484	-0.062437	1.300098	1.466276
3547959046.063398	67.448325	98.933389	37.633499	68.038415	89.952754	66.858234	107.914023	-0.062249	-0.067464	1.290323	1.461388
3547959046.810919	52.363533	86.985590	39.101044	43.491546	85.473023	61.235519	88.498158	-0.051484	-0.093116	1.300098	1.436950
3547959047.568454	34.939451	71.439058	44.336330	31.819297	62.997219	38.059604	79.880896	-0.030433	-0.098351	1.319648	1.432063
3547959048.331991	20.686072	56.704502	47.717850	25.722896	64.163081	15.649248	49.245922	-0.062249	-0.028160	1.290323	1.500489
3547959049.064507	15.422246	53.233863	334.323334	6.716198	50.952475	24.128294	55.515251	-0.056846	-0.067464	1.295210	1.461388
3547959049.739984	15.313700	53.874697	257.008911	20.408002	46.455258	10.219398	61.294137	-0.056846	-0.062437	1.295210	1.466276
3547959050.493517	16.092882	54.599044	190.377197	7.524194	57.351785	24.661571	51.846303	-0.051484	-0.052481	1.300098	1.476051
3547959051.181002	23.291104	53.272996	167.429932	30.481512	58.685762	16.100696	47.860230	-0.046162	-0.062437	1.304985	1.466276
3547959051.860480	39.628211	49.575147	168.894135	45.775255	43.001423	33.481166	56.148871	-0.046162	-0.042657	1.304985	1.485826
3547959052.523950	59.755063	46.140794	171.839096	52.442185	51.386918	67.067940	40.894670	-0.051484	-0.072526	1.300098	1.456500
3547959053.235454	81.682865	43.477134	173.782990	89.233624	48.374689	74.132106	38.579579	-0.062249	-0.067464	1.290323	1.461388
3547959054.676466	129.523803	39.106296	176.895966	122.116268	33.994699	136.931338	44.217893	-0.056846	-0.082751	1.295210	1.446725
3547959055.344940	155.600080	38.949903	181.249054	162.989900	33.812729	148.210260	44.087078	-0.051484	-0.087916	1.300098	1.441838
3547959056.025419	180.480120	40.305660	184.335968	172.820590	45.031293	188.139649	35.580027	-0.051484	-0.108930	1.300098	1.422287
3547959056.675877	202.895365	42.678725	186.879471	211.886135	43.086214	193.904594	42.271236	-0.062249	-0.087916	1.290323	1.441838
3547959058.035837	252.145882	51.862722	192.139938	256.482704	59.748911	247.809061	43.976532	-0.062249	-0.072526	1.290323	1.456500
3547959058.713316	275.777441	57.803454	193.704315	283.691308	53.517347	267.863574	62.089561	-0.046162	-0.037793	1.304985	1.490714
3547959062.752164	264.219327	54.891808	17.099583	273.075244	56.495785	255.363411	53.287830	-0.067693	-0.077621	1.285435	1.451613
3547959063.417636	248.245994	49.279389	20.766764	239.780620	52.335110	256.711369	46.223667	-0.062249	-0.042657	1.290323	1.485826
3547959064.077101	231.402013	42.088957	25.580374	227.506520	33.975688	235.297506	50.202227	-0.106990	-0.082751	1.251222	1.446725
