Time	X	Y	Theta	LS_X	LS_Y	RS_X	RS_Y	RsRoL	RsRoR	VL	VR
3547666304.184937	275.321728	574.445540	165.823898	269.659006	581.440795	280.984450	567.450286	-0.065946	-0.042188	1.339198	1.515152
3547666304.860414	289.156647	573.157693	195.354111	284.259368	565.606755	294.053925	580.708631	-0.060652	-0.004570	1.344086	1.554252
3547666307.553314	291.014613	572.661379	190.611191	283.317699	577.325874	298.711527	567.996884	-0.044998	-0.013795	1.358749	1.544477
3547666310.260224	290.776074	572.792413	158.082626	283.188312	567.952386	298.363836	577.632441	-0.050179	-0.023139	1.353861	1.534702
3547666312.965132	291.194396	573.598215	87.678871	293.731058	564.963092	288.657733	582.233338	-0.044998	-0.023139	1.358749	1.534702
3547666314.984558	286.991003	575.224013	358.209381	286.381104	566.244702	287.600903	584.203324	-0.050179	-0.004570	1.353861	1.554252
3547666315.662035	275.506922	573.549698	14.232277	266.547598	574.404397	284.466246	572.694998	-0.071279	-0.023139	1.334311	1.534702
3547666316.320499	263.487380	568.377403	33.523502	255.753140	572.979742	271.221621	563.775063	-0.055396	-0.000000	1.348974	1.559140
3547666316.992976	253.217557	558.992259	50.841564	248.314877	551.444827	258.120237	566.539691	-0.044998	-0.032602	1.358749	1.524927
3547666322.367768	240.252436	521.311988	82.773964	232.262185	517.170021	248.242687	525.453955	-0.050179	-0.018452	1.353861	1.539589
3547666323.045245	238.636443	504.732379	87.186844	244.951548	498.319935	232.321337	511.144824	-0.039855	-0.004570	1.363636	1.554252
3547666323.731730	238.272708	486.533894	91.139374	238.571334	495.528939	237.974081	477.538850	-0.034749	-0.027855	1.368524	1.529814
3547666324.475254	239.235179	469.289443	96.755127	233.902051	476.539116	244.568307	462.039771	-0.050179	-0.009168	1.353861	1.549365
3547666326.536706	252.269878	415.717450	110.513214	257.031255	423.354811	247.508500	408.080089	-0.065946	-0.018452	1.339198	1.539589
3547666327.253211	259.608789	399.723146	117.208824	267.032231	404.811614	252.185347	394.634678	-0.055396	-0.013795	1.348974	1.544477
3547666327.944700	269.778742	383.140737	124.635834	277.484558	378.490962	262.072927	387.790512	-0.044998	-0.027855	1.358749	1.529814
3547666330.761686	279.140889	360.153909	6.158305	280.261895	351.223996	278.019882	369.083822	-0.055396	-0.032602	1.348974	1.524927
3547666332.103633	249.077925	353.384954	18.863838	248.949389	344.385872	249.206461	362.384036	-0.071279	-0.009168	1.334311	1.549365
3547666332.778111	233.565503	347.017643	22.987999	241.123389	351.904192	226.007617	342.131094	-0.050179	-0.023139	1.353861	1.534702
3547666333.453586	217.724444	339.733895	26.223024	209.743624	335.573786	225.705264	343.894003	-0.050179	-0.018452	1.353861	1.539589
3547666334.133067	201.835549	330.875437	32.990334	192.835608	330.907933	210.835490	330.842941	-0.050179	-0.018452	1.353861	1.539589
3547666334.789531	188.239082	320.238111	41.197950	191.386340	328.669883	185.091825	311.806340	-0.055396	-0.023139	1.348974	1.534702
3547666335.477015	176.367741	307.558099	48.251778	184.499322	311.415221	168.236160	303.700977	-0.044998	-0.013795	1.358749	1.544477
3547666336.211532	164.423758	293.345702	54.209019	170.892138	299.603502	157.955379	287.087901	-0.060652	-0.000000	1.344086	1.559140
3547666336.901018	154.251767	277.588812	59.806983	155.299883	286.527573	153.203650	268.650050	-0.060652	-0.027855	1.344086	1.529814
3547666337.604520	145.794436	260.785274	65.895899	145.097219	269.758227	146.491653	251.812321	-0.055396	-0.018452	1.348974	1.539589
3547666338.261980	139.759398	243.467247	74.038803	148.559087	241.579000	130.959709	245.355494	-0.060652	0.004541	1.344086	1.564027
3547666338.945461	135.758874	225.929943	83.772316	127.948996	230.402728	143.568751	221.457157	-0.050179	-0.004570	1.353861	1.554252
3547666339.604926	134.717282	207.752978	91.740936	140.054063	214.999961	129.380501	200.505994	-0.050179	-0.009168	1.353861	1.549365
3547666340.296414	136.109729	189.677773	98.357986	143.526643	194.775752	128.692815	184.579794	-0.014683	0.009054	1.388074	1.568915
3547666341.715415	146.325047	153.265897	112.340622	152.503867	146.722031	140.146226	159.809762	0.158728	0.322523	1.583578	2.003910
3547666342.405903	154.008824	136.543154	116.831505	159.035325	144.008693	148.982322	129.077614	0.188396	0.418422	1.622678	2.189638
3547666343.761866	167.689430	109.540107	112.448074	173.130813	102.371331	162.248047	116.708883	0.220109	0.485386	1.666667	2.341153
3547666344.452345	172.503128	96.322462	105.980656	179.165695	90.271826	165.840560	102.373098	0.240336	0.497358	1.695992	2.370479
3547666345.119817	174.416576	83.362507	97.502670	175.434079	92.304805	173.399074	74.420210	0.240336	0.493401	1.695992	2.360704
3547666345.774278	176.175803	71.031734	86.085709	184.752035	73.760881	167.599571	68.302587	0.243640	0.479287	1.700880	2.326491
3547666347.155254	171.314114	47.169503	70.786594	162.359762	48.074806	180.268467	46.264199	0.220109	0.458389	1.666667	2.277615
3547666347.857750	166.360391	35.065063	62.491520	169.364602	26.581272	163.356181	43.548855	0.209726	0.436575	1.652004	2.228739
3547666348.532227	159.681931	24.511293	54.511881	167.722324	28.555064	151.641539	20.467521	0.192005	0.429843	1.627566	2.214076
3547666349.200699	152.322042	15.568336	46.410448	146.432082	22.373361	158.212002	8.763310	0.181114	0.416107	1.612903	2.184751
3547666351.254145	149.833305	24.407454	264.062195	148.324752	15.534784	151.341857	33.280124	0.154917	0.362426	1.578690	2.077224
3547666351.916615	152.667173	37.784474	254.205719	150.324881	46.474334	155.009465	29.094614	0.143338	0.354673	1.564027	2.062561
3547666352.590086	157.095823	50.539912	245.055237	156.996737	41.540457	157.194910	59.539366	0.158728	0.349442	1.583578	2.052786
3547666353.940040	173.619626	75.559798	226.715469	169.141471	67.752998	178.097781	83.366598	0.195591	0.325274	1.632454	2.008798
3547666354.643536	183.340678	84.692799	217.928658	191.587459	88.297047	175.093897	81.088551	0.220109	0.341502	1.666667	2.038123
3547666355.314011	194.573364	93.473812	215.063736	185.655689	92.259282	203.491038	94.688343	0.230311	0.333447	1.681329	2.023460
3547666356.014502	206.556482	101.169767	211.576263	214.534274	105.335681	198.578691	97.003853	0.216668	0.316981	1.661779	1.994135
3547666356.668967	219.334661	108.578182	207.669678	216.464613	100.048069	222.204709	117.108294	0.230311	0.322523	1.681329	2.003910
3547666358.686387	259.452159	125.618199	197.889877	259.178063	134.614024	259.726256	116.622374	0.206223	0.288434	1.647116	1.945259
3547666359.372873	272.457582	129.763988	194.186584	277.480973	122.296355	267.434190	137.231621	0.188396	0.270607	1.622678	1.915934
3547666360.043345	286.035392	133.362327	182.451141	283.906845	124.617655	288.163939	142.106999	0.184766	0.273616	1.617791	1.920821
3547666361.422318	287.619754	131.591807	56.103249	291.497279	123.469936	283.742228	139.713679	0.173743	0.258417	1.603128	1.896383
3547666362.744250	274.074523	110.701009	57.848709	265.402400	108.293878	282.746646	113.108140	0.131541	0.230046	1.549365	1.852395
3547666363.408719	266.455959	98.826860	54.683277	275.068239	101.440025	257.843679	96.213695	0.131541	0.220288	1.549365	1.837732
3547666364.099207	257.986312	87.269246	51.382999	249.895169	83.328001	266.077455	91.210490	0.143338	0.210372	1.564027	1.823069
3547666364.771681	247.641457	75.575577	47.747826	252.899562	82.879845	242.383351	68.271309	0.098961	0.196900	1.510264	1.803519
3547666366.263733	226.295398	54.205866	42.300091	235.239601	55.206483	217.351195	53.205248	0.094769	0.183134	1.505376	1.783969
3547666366.933207	213.420305	42.779915	39.333298	204.438381	43.350039	222.402229	42.209791	0.086304	0.210372	1.495601	1.823069
3547666367.615686	201.162514	33.045957	38.043617	198.122933	24.574774	204.202094	41.517141	0.094769	0.203673	1.505376	1.813294
3547666368.293164	188.709132	24.166938	35.948957	197.564757	25.772520	179.853506	22.561357	0.094769	0.196900	1.505376	1.803519
3547666368.960637	176.253749	15.962250	32.093768	170.609730	8.951897	181.897768	22.972603	0.107263	0.213695	1.520039	1.827957
3547666371.012089	170.333125	17.392271	246.265320	161.877856	14.308698	178.788394	20.475844	0.111374	0.233265	1.524927	1.857283
3547666371.691562	176.662409	30.974368	242.788521	183.632693	36.667797	169.692124	25.280939	0.154917	0.245972	1.578690	1.876833
3547666372.372049	184.174124	44.161294	238.916992	182.776252	35.270515	185.571997	53.052073	0.177440	0.264543	1.608016	1.906158
3547666373.061530	192.280447	56.537273	233.300720	185.682577	50.416153	198.878316	62.658394	0.202700	0.291353	1.642229	1.950147
3547666374.372454	212.450747	79.936089	224.795013	221.319271	78.403348	203.582224	81.468830	0.250190	0.311384	1.710655	1.984360
3547666375.010904	222.663332	89.915475	224.467773	231.553900	91.314688	213.772764	88.516262	0.266243	0.328011	1.735093	2.013685
3547666375.672371	233.447888	99.879273	221.950073	225.414790	103.937516	241.480986	95.821030	0.263069	0.328011	1.730205	2.013685
3547666376.362858	243.409147	109.068281	220.888733	235.948500	104.034522	250.869795	114.102041	0.250190	0.311384	1.710655	1.984360
3547666377.684791	266.185954	128.036666	217.581940	272.717225	134.228798	259.654682	121.844534	0.237014	0.294258	1.691105	1.955034
3547666378.327244	277.626150	136.235702	213.949982	274.780692	127.697355	280.471608	144.774049	0.250190	0.294258	1.710655	1.955034
3547666379.023737	285.615125	141.342820	185.377975	285.831184	150.340227	285.399066	132.345414	0.237014	0.282552	1.691105	1.935484
3547666379.715226	286.851277	141.018596	121.629410	279.842341	146.664374	293.860213	135.372817	0.220109	0.276610	1.666667	1.925709
3547666380.375697	286.134856	138.184325	73.959137	295.056905	137.002363	277.212806	139.366287	0.220109	0.267583	1.666667	1.911046
3547666381.025147	283.303808	127.084405	78.079758	279.307802	135.148643	287.299814	119.020167	0.177440	0.273616	1.608016	1.920821
3547666382.407123	278.308089	100.386096	77.638657	271.251664	105.972406	285.364515	94.799786	0.181114	0.242820	1.612903	1.871945
3547666383.098611	274.903002	85.057568	76.670166	266.301931	82.407741	283.504073	87.707395	0.154917	0.252226	1.578690	1.886608
3547666384.451566	266.876225	54.443764	73.942413	275.816793	53.411169	257.935658	55.476359	0.123551	0.220288	1.539589	1.837732
3547666385.114034	262.973427	41.085910	72.048279	261.111795	49.891268	264.835060	32.280552	0.139430	0.233265	1.559140	1.857283
3547666385.804519	257.864015	26.064733	68.282341	264.521757	20.008787	251.206273	32.120678	0.139430	0.220288	1.559140	1.837732
3547666388.483411	244.933533	20.497146	298.988831	249.541664	28.227937	240.325402	12.766355	0.090550	0.186603	1.500489	1.788856
3547666389.180902	238.971212	32.024788	298.755005	241.662712	40.612910	236.279712	23.436667	0.103125	0.186603	1.515152	1.788856
3547666389.887400	231.416740	45.856536	296.886536	222.416904	45.910804	240.416577	45.802267	0.103125	0.200296	1.515152	1.808407
3547666391.247362	218.167246	73.119607	294.451324	224.978337	67.236662	211.356155	79.002552	0.111374	0.203673	1.524927	1.813294
3547666391.942850	212.140129	88.431720	290.411072	203.295777	86.765156	220.984481	90.098284	0.123551	0.196900	1.539589	1.803519
3547666392.589308	207.322669	102.805259	286.255524	210.582177	111.194276	204.063162	94.416242	0.192005	0.217000	1.627566	1.832845
3547666393.995298	200.142240	134.025152	280.686920	208.101702	138.225981	192.182778	129.824322	0.342926	0.279589	1.862170	1.930596
3547666394.710804	197.097138	150.193882	281.759277	204.591914	145.211078	189.602363	155.176687	0.397621	0.394799	1.964809	2.140762
