Time	X	Y	Theta	LS_X	LS_Y	RS_X	RS_Y	RsRoL	RsRoR	VL	VR
3547512267.279173	34.633637	551.370710	179.187195	35.678994	560.309794	33.588279	542.431625	-0.024864	-0.018862	1.358749	1.480938
3547512267.996679	34.625711	551.366847	179.293991	36.617960	560.143574	32.633463	542.590119	-0.024864	-0.023655	1.358749	1.476051
3547512268.754213	34.628991	551.370132	179.174774	35.563241	560.321510	33.694741	542.418753	-0.029944	-0.009369	1.353861	1.490714
3547512269.457712	34.635852	551.368480	179.102707	34.923134	560.363894	34.348570	542.373067	0.000000	-0.028480	1.383187	1.471163
3547512270.163208	34.625043	551.368584	179.243866	36.175039	560.234108	33.075047	542.503061	-0.014812	0.018376	1.368524	1.520039
3547512278.973424	34.666388	551.371607	179.250595	36.276006	560.226500	33.056771	542.516714	-0.035062	-0.023655	1.348974	1.476051
3547512279.674918	34.678622	551.365669	179.229950	36.105099	560.251904	33.252145	542.479435	-0.014812	-0.009369	1.368524	1.490714
3547512280.375412	34.688646	551.367550	179.283386	36.587708	560.164911	32.789583	542.570189	-0.029944	-0.018862	1.353861	1.480938
3547512281.058897	42.403074	551.915898	189.070770	37.506967	544.364200	47.299181	559.467595	-0.014812	-0.028480	1.368524	1.471163
3547512281.741375	56.688793	555.776322	201.814316	50.538349	549.205779	62.839236	562.346866	-0.045408	-0.023655	1.339198	1.476051
3547512282.426860	70.578989	563.304377	214.732086	62.542725	559.252406	78.615252	567.356348	-0.040216	-0.014100	1.344086	1.485826
3547512283.121349	82.682272	575.078742	231.278854	91.067365	571.809152	74.297179	578.348331	-0.040216	-0.038228	1.344086	1.461388
3547512285.135774	92.838512	578.574478	123.997459	101.797545	579.432228	83.879479	577.716728	-0.035062	-0.033338	1.348974	1.466276
3547512289.336735	110.930856	559.627263	145.489380	103.475898	554.585081	118.385814	564.669446	-0.055907	-0.023655	1.329423	1.476051
3547512290.013216	123.604555	551.341182	149.905388	130.604198	545.683887	116.604911	556.998477	-0.061215	-0.023655	1.324536	1.476051
3547512290.689689	138.967520	543.870303	158.654442	129.967592	543.906418	147.967447	543.834188	-0.055907	-0.043151	1.329423	1.456500
3547512291.388183	157.161299	538.682028	172.641571	155.851740	547.586244	158.470857	529.777813	-0.035062	-0.028480	1.348974	1.471163
3547512292.063659	174.459013	539.981602	188.687759	172.739841	531.147325	176.178184	548.815879	-0.050639	-0.038228	1.334311	1.461388
3547512292.796175	192.154452	545.086907	204.481628	194.625265	553.741102	189.683638	536.432713	-0.029944	-0.018862	1.353861	1.480938
3547512293.470650	207.698148	554.531216	220.927078	200.050011	549.787167	215.346285	559.275264	-0.040216	-0.018862	1.344086	1.480938
3547512294.124113	219.676356	567.894221	236.817932	228.059751	571.168162	211.292960	564.620281	-0.035062	-0.033338	1.348974	1.466276
3547512302.995371	246.328922	558.094748	132.225082	243.857373	549.440763	248.800471	566.748732	-0.050639	-0.068269	1.334311	1.432063
3547512303.673850	255.912610	547.854787	134.003036	247.951999	552.053439	263.873221	543.656136	-0.050639	-0.038228	1.334311	1.461388
3547512305.101858	282.694269	526.014655	148.586502	289.917703	531.383268	275.470836	520.646041	-0.050639	-0.043151	1.334311	1.456500
3547512316.727060	277.477858	548.265461	309.668671	268.698319	550.245284	286.257397	546.285638	-0.050639	-0.038228	1.334311	1.461388
3547512317.412547	267.156890	558.661157	316.351257	259.838242	563.899228	274.475539	553.423087	-0.061215	-0.033338	1.324536	1.466276
3547512318.058997	255.653465	567.756905	324.134766	260.363191	575.426226	250.943739	560.087584	-0.061215	-0.048107	1.324536	1.451613
3547512318.761493	243.989781	575.041302	329.250671	238.785714	582.384168	249.193849	567.698436	-0.040216	-0.038228	1.344086	1.461388
3547512319.439972	232.321359	581.294279	333.536804	227.787231	573.519854	236.855486	589.068705	-0.061215	-0.023655	1.324536	1.476051
3547512325.553285	228.269001	578.708008	103.688965	228.416660	587.706796	228.121342	569.709219	-0.071948	-0.023655	1.314761	1.476051
3547512326.193741	230.939982	565.867829	102.362503	222.244191	568.188005	239.635773	563.547653	-0.082842	-0.048107	1.304985	1.451613
3547512328.312231	245.216431	520.110596	113.912651	238.664953	513.939847	251.767908	526.281344	-0.050639	-0.053096	1.334311	1.446725
3547512329.028737	252.417708	504.708777	116.321968	253.164209	513.677765	251.671208	495.739790	-0.061215	-0.058119	1.324536	1.441838
3547512329.699210	260.780369	487.841478	118.962685	264.432422	479.615756	257.128315	496.067200	-0.050639	-0.033338	1.334311	1.466276
3547512331.040156	278.662728	458.111666	121.528259	271.119517	463.020838	286.205939	453.202494	-0.050639	-0.048107	1.334311	1.451613
3547512331.719635	287.266560	443.799247	123.853821	296.010547	445.930606	278.522573	441.667888	-0.050639	-0.048107	1.334311	1.451613
3547512332.421133	290.551324	441.957239	181.464279	296.673515	435.360363	284.429133	448.554115	-0.055907	-0.058119	1.329423	1.441838
3547512337.317587	269.241115	431.048168	29.520533	277.771128	433.918515	260.711103	428.177821	-0.050639	-0.038228	1.334311	1.461388
3547512338.640519	242.469036	414.178815	33.104870	233.531777	415.239665	251.406295	413.117964	-0.071948	-0.058119	1.314761	1.441838
3547512339.322000	229.062689	405.236935	33.827538	223.060986	411.943614	235.064393	398.530255	-0.071948	-0.043151	1.314761	1.456500
3547512340.025496	215.207024	396.641467	31.424107	215.133404	387.641768	215.280644	405.641166	-0.045408	-0.053096	1.339198	1.446725
3547512340.725994	200.007650	388.167334	27.958120	197.208920	396.721111	202.806381	379.613557	-0.045408	-0.033338	1.339198	1.466276
3547512341.417478	184.244520	380.261302	25.279156	182.931493	371.357597	185.557548	389.165007	-0.055907	-0.073396	1.329423	1.427175
3547512342.102961	167.927873	372.852227	22.554203	172.731818	380.462885	163.123929	365.241568	-0.055907	-0.033338	1.329423	1.466276
3547512344.126389	119.859257	357.506559	12.538755	120.107763	348.509991	119.610752	366.503128	-0.055907	-0.048107	1.329423	1.451613
3547512344.804871	104.097895	355.193085	6.576803	101.493140	346.578257	106.702649	363.807912	-0.055907	-0.033338	1.329423	1.466276
3547512345.532381	89.362563	354.357212	0.681601	83.692226	347.368129	95.032900	361.346294	-0.061215	-0.053096	1.324536	1.446725
3547512346.225871	72.009487	354.974398	354.860870	70.761624	363.887469	73.257349	346.061326	-0.061215	-0.033338	1.324536	1.466276
3547512346.899345	54.980423	357.298772	350.253387	63.975162	357.606453	45.985684	356.991091	-0.066562	-0.048107	1.319648	1.451613
3547512347.596837	38.017355	360.892717	347.578613	29.846540	364.666016	46.188170	357.119418	-0.061215	-0.043151	1.324536	1.456500
3547512353.054689	20.589867	373.367451	225.135315	28.438231	368.962547	12.741502	377.772354	-0.061215	-0.043151	1.324536	1.456500
3547512353.750177	30.883737	384.219754	224.953247	39.399947	381.308711	22.367527	387.130796	-0.045408	-0.038228	1.339198	1.461388
3547512354.386627	43.172776	397.070411	224.614731	52.172399	397.152705	34.173152	396.988117	-0.040216	-0.023655	1.344086	1.476051
3547512355.067106	54.995409	408.841478	223.361145	57.724360	417.417772	52.266457	400.265184	-0.071948	-0.038228	1.314761	1.461388
3547512356.445081	81.841193	433.498917	221.641174	72.954565	434.922938	90.727822	432.074897	-0.055907	-0.038228	1.329423	1.461388
3547512357.124560	95.753921	445.104217	219.032700	102.683605	439.361441	88.824237	450.846993	-0.050639	-0.028480	1.334311	1.471163
3547512357.862081	111.313450	456.434363	213.821335	109.586910	447.601523	113.039991	465.267203	-0.050639	-0.009369	1.334311	1.490714
3547512358.551564	127.312823	466.142401	208.434227	119.336880	461.972947	135.288765	470.311855	-0.055907	-0.033338	1.329423	1.466276
3547512360.546977	180.677868	485.901314	192.290070	186.145428	493.050145	175.210309	478.752482	-0.071948	-0.000000	1.314761	1.500489
3547512361.885918	218.660893	490.408335	185.173813	217.048266	499.262681	220.273520	481.553990	-0.055907	-0.033338	1.329423	1.466276
3547512363.234869	258.644688	490.050061	170.476746	251.998799	483.981111	265.290578	496.119011	-0.055907	-0.043151	1.329423	1.456500
3547512363.990402	274.638515	487.115422	167.334824	281.282405	493.186561	267.994625	481.044284	-0.077375	-0.023655	1.309873	1.476051
3547512376.925528	274.831287	492.756721	317.559479	277.133014	501.457414	272.529561	484.056028	-0.055907	-0.053096	1.329423	1.446725
3547512377.587995	263.070388	502.001514	324.026123	266.920770	510.136289	259.220007	493.866739	-0.066562	-0.048107	1.319648	1.451613
3547512378.284486	251.175086	510.881169	324.904694	259.894972	513.109078	242.455199	508.653259	-0.061215	-0.014100	1.324536	1.485826
3547512378.985988	237.759491	520.134248	324.438782	244.549084	526.041991	230.969898	514.226505	-0.055907	-0.068269	1.329423	1.432063
3547512380.977387	197.308982	546.866029	326.418732	200.027963	538.286569	194.590001	555.445489	-0.040216	-0.063177	1.344086	1.436950
3547512381.651863	184.762222	555.351744	326.657898	185.371398	546.372384	184.153046	564.331104	-0.061215	-0.033338	1.324536	1.466276
3547512382.352356	173.038869	563.187435	324.602539	180.700747	567.909259	165.376991	558.465611	-0.071948	-0.068269	1.314761	1.432063
3547512383.028834	160.330560	571.241871	322.991913	155.307390	578.709653	165.353731	563.774090	-0.050639	-0.043151	1.334311	1.456500
3547512383.689300	147.239553	580.593565	323.261353	144.385476	589.129035	150.093629	572.058095	-0.045408	-0.043151	1.339198	1.456500
3547512385.703720	143.882741	573.605902	90.941422	142.406553	582.484014	145.358930	564.727790	-0.050639	-0.038228	1.334311	1.461388
3547512386.407217	144.968658	558.307146	95.503441	136.411867	555.517642	153.525449	561.096650	-0.082842	-0.033338	1.304985	1.466276
3547512387.089698	147.180788	539.558584	96.021126	138.364777	541.369093	155.996799	537.748074	-0.061215	-0.043151	1.324536	1.456500
3547512387.819214	149.164937	518.935383	93.464966	155.512430	512.554997	142.817444	525.315770	-0.066562	-0.043151	1.319648	1.456500
3547512388.523711	149.442822	499.044774	86.992912	156.875340	493.969573	142.010304	504.119976	-0.040216	-0.038228	1.344086	1.461388
3547512389.904685	138.387751	458.094053	59.085936	133.273891	465.500026	143.501611	450.688079	-0.050639	-0.043151	1.334311	1.456500
3547512390.577158	126.474803	442.194466	45.726851	117.610323	443.750422	135.339282	440.638510	-0.045408	-0.023655	1.339198	1.476051
3547512391.245633	111.839330	429.622567	32.807579	102.983361	428.018882	120.695300	431.226251	-0.024864	-0.058119	1.358749	1.441838
3547512393.239037	62.241337	414.094100	1.856655	53.606558	416.631932	70.876117	411.556269	-0.055907	-0.053096	1.329423	1.446725
3547512393.967550	44.688645	415.189775	350.936401	51.859819	409.751552	37.517472	420.627998	-0.045408	-0.023655	1.339198	1.476051
3547512401.488862	33.021190	428.992298	202.341278	24.400731	426.406242	41.641649	431.578354	-0.045408	-0.043151	1.339198	1.456500
3547512402.189352	49.077894	435.736466	200.167740	56.095213	430.101111	42.060574	441.371822	-0.050639	-0.043151	1.334311	1.456500
3547512402.850819	66.589008	441.722339	195.497147	60.665365	434.946613	72.512650	448.498064	-0.045408	-0.038228	1.339198	1.461388
3547512403.533299	86.811180	446.121338	186.278244	93.994851	451.543041	79.627508	440.699635	-0.061215	-0.028480	1.324536	1.471163
3547512404.857234	126.000863	442.208044	162.652122	131.872112	435.386869	120.129613	449.029219	-0.050639	-0.028480	1.334311	1.471163
3547512405.528707	143.705579	434.890218	152.952583	136.203858	439.862560	151.207299	429.917875	-0.055907	-0.058119	1.329423	1.441838
3547512406.883664	174.993408	409.780979	127.846336	167.626044	414.950305	182.360773	404.611652	-0.050639	-0.033338	1.334311	1.466276
3547512407.576151	185.069379	392.376253	111.624588	194.026152	391.495227	176.112605	393.257279	-0.050639	-0.028480	1.334311	1.471163
3547512408.225610	190.000045	372.034822	94.846962	184.924338	364.602649	195.075752	379.466995	-0.040216	-0.043151	1.344086	1.456500
3547512408.875068	188.589552	352.154100	76.103134	182.757861	345.299074	194.421242	359.009126	-0.055907	-0.033338	1.329423	1.466276
3547512409.565555	181.491496	334.384308	58.782856	174.400324	339.926444	188.582669	328.842172	-0.045408	0.018376	1.339198	1.520039
3547512410.257045	169.192144	318.761788	41.221197	172.534546	327.118124	165.849743	310.405452	-0.050639	-0.038228	1.334311	1.461388
3547512410.944531	153.320841	307.708457	23.429686	162.242240	308.895324	144.399443	306.521591	-0.040216	-0.043151	1.344086	1.456500
3547512411.671041	132.605253	302.642401	5.310864	140.041013	297.571950	125.169493	307.712852	-0.040216	-0.018862	1.344086	1.480938
3547512412.353522	112.244417	304.112363	348.422165	109.631034	312.724577	114.857800	295.500149	-0.040216	-0.018862	1.344086	1.480938
3547512413.692468	79.674752	318.278076	326.017731	85.526946	311.440545	73.822558	325.115607	-0.045408	0.009248	1.339198	1.510264
3547512414.363939	67.445887	328.478354	317.284241	67.296338	337.477111	67.595436	319.479596	-0.050639	-0.038228	1.334311	1.461388
3547512415.048422	56.862677	339.771175	310.183990	50.198975	345.820561	63.526380	333.721790	-0.014812	-0.014100	1.368524	1.485826
3547512415.746919	46.949207	352.078950	305.431976	52.729863	358.977067	41.168552	345.180833	-0.014812	-0.009369	1.368524	1.490714
3547512417.070850	28.867307	382.277421	295.865082	24.121970	374.630083	33.612645	389.924758	-0.009839	-0.004669	1.373412	1.495601
3547512417.761338	22.258003	400.007347	285.984680	23.154254	408.962610	21.361753	391.052084	-0.009839	-0.033338	1.373412	1.466276
3547512419.164328	19.660246	436.666489	261.635132	26.613734	442.380420	12.706758	430.952558	-0.014812	0.004639	1.368524	1.505376
3547512425.282643	42.397394	514.035183	267.276947	44.550453	522.773852	40.244335	505.296514	0.004868	0.009248	1.388074	1.510264
3547512426.671623	40.365055	545.039822	280.178406	45.272096	552.584419	35.458014	537.495224	-0.004902	0.022897	1.378299	1.524927
3547512427.332089	36.749095	560.092878	285.750702	35.544653	569.011920	37.953536	551.173835	0.033369	0.027389	1.417400	1.529814
3547512428.003564	31.710018	573.907618	292.395233	33.736538	582.676496	29.683498	565.138741	-0.004902	0.031852	1.378299	1.534702
3547512430.105046	25.690270	579.988621	97.230812	24.269201	588.875722	27.111340	571.101520	0.009701	0.036286	1.392962	1.539589
3547512430.820551	26.665810	579.051947	163.267456	27.522767	570.092839	25.808852	588.011056	0.009701	0.004639	1.392962	1.505376
3547512431.487023	33.459207	581.412633	207.892792	28.772861	573.729003	38.145552	589.096263	0.019267	0.018376	1.402737	1.520039
3547512433.546474	38.428687	574.396116	83.780617	30.656206	578.933575	46.201168	569.858657	-0.009839	0.027389	1.373412	1.529814
3547512434.879414	38.736811	539.480473	94.451447	36.916455	530.666490	40.557168	548.294457	-0.009839	0.027389	1.373412	1.529814
3547512435.531875	40.935252	520.241243	98.144211	47.101792	526.796683	34.768712	513.685804	0.004868	0.031852	1.388074	1.534702
3547512436.240377	44.499143	500.022504	100.732887	42.694166	491.205358	46.304120	508.839649	0.000000	0.022897	1.383187	1.524927
3547512437.585323	52.884605	455.679743	102.380623	44.232280	458.157096	61.536930	453.202391	0.004868	0.022897	1.388074	1.524927
3547512438.252794	58.199216	435.940548	106.428833	61.581894	427.600435	54.816538	444.280661	0.009701	0.027389	1.392962	1.529814
3547512439.611753	72.446580	397.663859	112.610725	76.655270	389.708550	68.237891	405.619167	0.014501	0.018376	1.397849	1.520039
3547512440.344270	80.256115	381.479374	116.813118	85.144507	389.036068	75.367723	373.922680	0.009701	0.018376	1.392962	1.520039
3547512441.702228	101.531382	349.726730	132.348419	98.013957	341.442545	105.048807	358.010915	0.014501	0.022897	1.397849	1.524927
3547512442.457761	116.516643	336.752612	143.172012	125.280570	334.704788	107.752716	338.800436	0.014501	0.031852	1.397849	1.534702
3547512443.179269	133.594733	325.784546	151.420372	128.336710	318.480220	138.852757	333.088873	0.028701	0.049423	1.412512	1.554252
3547512443.842737	152.786774	317.200521	158.006760	145.587683	311.799310	159.985865	322.601733	0.019267	0.027389	1.402737	1.529814
3547512445.161668	190.692748	306.144878	169.959839	187.914365	297.584469	193.471130	314.705286	0.028701	0.022897	1.412512	1.524927
3547512445.854162	209.263354	303.236337	173.346725	214.037391	310.865792	204.489318	295.606882	0.019267	0.049423	1.402737	1.554252
3547512446.559655	228.766037	301.383673	175.223000	234.606488	294.536109	222.925587	308.231238	0.019267	0.031852	1.402737	1.534702
3547512447.249143	248.570190	299.916100	176.234390	245.865821	291.332023	251.274560	308.500177	0.028701	0.045072	1.412512	1.549365
3547512447.921616	267.435692	299.512455	179.490494	271.103174	307.731310	263.768211	291.293600	0.019267	0.009248	1.402737	1.510264
3547512448.665142	285.763887	299.729491	181.671371	290.398847	292.014755	281.128927	307.444226	0.014501	0.053747	1.397849	1.559140
3547512450.109159	289.883724	299.817422	255.722038	298.433155	302.629403	281.334294	297.005441	0.038005	0.018376	1.422287	1.520039
3547512450.773629	289.368482	300.992240	316.443802	282.565215	306.884230	296.171750	295.100249	0.004868	0.040693	1.388074	1.544477
3547512451.453108	287.756260	301.339959	10.458828	295.490653	305.942042	280.021867	296.737876	0.009701	0.031852	1.392962	1.534702
3547512452.119576	277.959350	297.797196	28.417494	279.243393	306.705127	276.675307	288.889265	-0.009839	0.031852	1.373412	1.534702
3547512452.772037	265.623353	288.697811	40.017464	259.023177	294.816444	272.223530	282.579178	0.004868	0.045072	1.388074	1.549365
3547512453.442511	253.376244	276.919028	46.763077	250.198929	285.339519	256.553559	268.498537	0.042609	0.022897	1.427175	1.524927
3547512454.149008	242.268510	263.558230	53.482887	242.950166	272.532379	241.586854	254.584081	0.000000	0.013827	1.383187	1.515152
3547512454.871518	232.430128	249.225472	58.640522	224.624490	253.705653	240.235765	244.745290	-0.004902	0.031852	1.378299	1.534702
3547512456.225475	216.703927	214.503622	72.226372	216.431635	223.499503	216.976218	205.507742	0.004868	0.031852	1.388074	1.534702
3547512456.921966	212.080079	197.147581	76.226906	205.446707	191.064952	218.713451	203.230210	-0.009839	0.018376	1.373412	1.520039
3547512458.249901	205.637561	162.113096	79.961212	214.537305	163.452704	196.737816	160.773487	0.024001	0.074966	1.407625	1.583578
3547512458.929382	202.999962	144.121629	81.800598	201.929798	135.185481	204.070126	153.057778	0.009701	0.161046	1.392962	1.691105
3547512459.601855	201.329975	127.971381	86.293854	210.285063	128.869382	192.374888	127.073380	0.056235	0.236834	1.441838	1.798631
3547512460.990835	201.495111	97.050991	91.072990	201.196397	106.046032	201.793825	88.055949	0.148274	0.340352	1.549365	1.969697
3547512461.683324	201.612913	81.266420	86.876678	209.583863	77.087430	193.641963	85.445410	0.178653	0.376894	1.588465	2.038123
3547512463.760789	197.584337	38.940583	81.297226	200.957554	30.596639	194.211120	47.284527	0.325058	0.425035	1.808407	2.135875
3547512464.430261	196.000760	26.267106	81.719482	195.658182	17.273628	196.343338	35.260584	0.363609	0.434139	1.876833	2.155425
3547512467.901711	183.572882	18.647779	330.705002	190.261277	24.669853	176.884488	12.625705	0.416436	0.451861	1.979472	2.194526
3547512468.598203	173.216696	24.584208	330.158371	175.800117	33.205457	170.633276	15.962959	0.411642	0.451861	1.969697	2.194526
3547512469.229649	164.127955	29.374903	334.875671	155.519498	32.000634	172.736412	26.749171	0.399447	0.445290	1.945259	2.179863
3547512469.935147	153.749337	33.717920	340.366547	145.834996	29.432689	161.663679	38.003151	0.386940	0.429608	1.920821	2.145650
3547512470.600615	143.622767	36.871543	345.245346	146.537841	28.356713	140.707692	45.386374	0.379283	0.411062	1.906158	2.106549
3547512471.246072	132.826019	38.880985	353.220856	124.020597	37.019655	141.631441	40.742314	0.358274	0.415762	1.867058	2.116325
3547512471.927553	122.471395	40.015280	0.435273	118.676475	31.854485	126.266315	48.176076	0.341931	0.374365	1.837732	2.033236
3547512472.603029	111.204574	39.232431	5.607407	116.834116	32.210448	105.575031	46.254415	0.319312	0.358935	1.798631	2.003910
3547512473.303522	99.687227	37.383110	15.635279	99.033642	46.359347	100.340812	28.406873	0.304668	0.340352	1.774194	1.969697
3547512474.035040	88.834012	34.006473	18.859093	88.748182	25.006883	88.919842	43.006064	0.295687	0.329441	1.759531	1.950147
3547512474.720523	77.464518	28.778223	29.186790	84.583599	34.284463	70.345436	23.271984	0.295687	0.312657	1.759531	1.920821
3547512475.356971	67.808599	23.373266	32.543587	59.677896	19.514293	75.939301	27.232239	0.264637	0.292417	1.710655	1.886608
3547512479.608971	51.902909	42.296260	281.462952	60.526050	39.719161	43.279767	44.873358	0.200474	0.233587	1.617791	1.793744
3547512480.301458	47.591370	55.945628	289.512115	43.390787	47.986036	51.791953	63.905220	0.163652	0.217078	1.568915	1.769306
3547512480.961926	41.163385	70.298914	298.894775	45.025099	78.428316	37.301671	62.169513	0.171199	0.193186	1.578690	1.735093
3547512481.615385	33.882464	82.143135	306.019104	42.516428	84.683740	25.248500	79.602531	0.144368	0.206953	1.544477	1.754643
3547512482.284859	24.854792	92.950108	312.847107	33.555446	90.648232	16.154139	95.251984	0.156011	0.175535	1.559140	1.710655
3547512482.948327	17.865615	99.818081	300.800049	24.276796	93.501694	11.454433	106.134469	0.159844	0.182655	1.564027	1.720430
3547512483.643817	17.710701	101.437740	236.430054	24.233037	107.639283	11.188366	95.236197	0.116321	0.164700	1.510264	1.695992
3547512484.338311	19.019857	101.729531	201.425537	15.819025	93.317951	22.220688	110.141111	0.124463	0.149958	1.520039	1.676442
3547512485.031797	30.007316	107.379396	211.403473	37.150055	112.854912	22.864577	101.903880	0.124463	0.196657	1.520039	1.739980
3547512486.430783	51.667283	127.724109	231.318558	59.915988	124.124267	43.418578	131.323951	0.086974	0.142458	1.476051	1.666667
3547512487.114266	61.999950	141.737887	235.725937	62.956530	150.686907	61.043369	132.788868	0.065165	0.127190	1.451613	1.647116
3547512487.784739	71.197675	156.211421	237.429123	79.942113	154.081911	62.453238	158.340931	0.095497	0.107588	1.485826	1.622678
3547512488.492238	79.558451	169.752289	238.667603	80.398180	160.791549	78.718722	178.713029	0.082670	0.123317	1.471163	1.642229
3547512489.166714	88.126468	184.360211	240.977982	80.940762	189.779218	95.312173	178.941204	0.073976	0.111556	1.461388	1.627566
3547512489.797161	95.572091	198.770399	243.605713	104.493462	197.583328	86.650720	199.957470	0.078338	0.119420	1.466276	1.637341
3547512490.463628	102.143219	212.468289	246.502518	93.200117	211.457873	111.086320	213.478705	0.060715	0.111556	1.446725	1.627566
3547512491.136103	107.853327	226.938907	251.402069	107.182040	217.963977	108.524614	235.913837	0.056235	0.083272	1.441838	1.593353
3547512491.832594	112.337680	241.717522	256.077545	121.331270	241.377908	103.344090	242.057137	0.069586	0.091476	1.456500	1.603128
3547512492.598135	115.381195	257.792146	261.158936	118.941796	266.057866	111.820595	249.526426	0.065165	0.091476	1.451613	1.603128
3547512493.265606	117.273897	275.211074	265.201477	108.583607	272.870379	125.964187	277.551769	0.056235	0.091476	1.441838	1.603128
3547512493.915063	116.665967	292.290664	269.875244	119.340468	283.697234	113.991465	300.884094	0.051724	0.079132	1.436950	1.588465
3547512495.262015	113.239362	321.495508	284.320648	104.239552	321.554125	122.239171	321.436891	0.060715	0.074966	1.446725	1.583578
3547512495.931488	108.610804	335.989046	293.327423	116.859537	339.588825	100.362071	332.389267	0.051724	0.062314	1.436950	1.568915
3547512496.629979	102.202558	348.419893	300.917908	107.826542	341.393458	96.578573	355.446329	0.033369	0.099581	1.417400	1.612903
3547512497.293447	93.885827	359.603530	312.678772	102.849156	358.791907	84.922498	360.415152	0.038005	0.066558	1.422287	1.573803
3547512498.705445	67.445557	378.277983	333.605713	62.386888	370.834202	72.504225	385.721764	0.033369	0.045072	1.417400	1.549365
3547512499.370913	51.309080	385.662358	337.934601	60.104947	383.756385	42.513214	387.568331	0.038005	0.070775	1.422287	1.578690
3547512500.021373	36.838629	391.195993	340.686646	27.977910	389.618763	45.699349	392.773223	0.038005	0.066558	1.422287	1.573803
3547512500.710856	21.921324	395.882999	345.282135	24.521245	387.266712	19.321403	404.499287	0.033369	0.062314	1.417400	1.568915
3547512501.387335	15.449001	397.964905	304.462830	13.034042	406.634851	17.863960	389.294959	0.042609	0.058044	1.427175	1.564027
3547512502.083827	15.386995	397.279735	235.510147	14.405236	406.226027	16.368755	388.333442	0.014501	0.070775	1.397849	1.578690
3547512502.759302	21.078411	401.096373	215.199219	12.078411	401.097471	30.078411	401.095275	0.028701	0.066558	1.412512	1.573803
3547512503.477810	32.508614	410.932833	222.376617	26.874279	417.950972	38.142949	403.914695	0.024001	0.095541	1.407625	1.608016
3547512504.873795	59.307295	438.444031	226.122375	59.957388	429.467541	58.657202	447.420521	0.038005	0.058044	1.422287	1.564027
3547512505.562287	71.209745	451.627788	229.125031	69.322753	460.427746	73.096738	442.827830	0.024001	0.070775	1.407625	1.578690
3547512506.233753	82.972619	465.714484	230.232147	89.999472	471.337947	75.945767	460.091020	0.019267	0.062314	1.402737	1.568915
3547512507.523668	105.264124	493.392799	233.888229	96.379687	491.955174	114.148562	494.830424	0.009701	0.070775	1.392962	1.578690
3547512508.185131	115.559844	507.872974	236.116440	119.850887	515.784165	111.268801	499.961782	0.028701	0.040693	1.412512	1.544477
3547512508.850603	124.572529	522.182585	237.356079	133.449059	520.696913	115.696000	523.668258	0.019267	0.049423	1.402737	1.554252
3547512510.274611	143.069357	552.553462	239.013885	140.817932	543.839617	145.320783	561.267306	0.019267	0.053747	1.402737	1.559140
3547512510.951082	152.649893	568.388399	238.250443	157.048194	560.536332	148.251592	576.240465	0.014501	0.058044	1.397849	1.564027
3547512512.963501	165.250725	581.098650	118.925125	169.209084	573.015866	161.292365	589.181433	0.028701	0.053747	1.412512	1.559140
3547512513.616966	170.691101	570.439322	119.686928	167.976387	561.858510	173.405815	579.020133	0.024001	0.058044	1.407625	1.564027
3547512514.312456	179.924908	556.892612	125.421051	182.087435	548.156281	177.762381	565.628943	0.051724	0.045072	1.436950	1.549365
